98.617188,44.177752,0.310365,0.478925,3.311873,23.163529,8.045019,nan,0.000000
99.140625,44.954445,0.746358,1.182019,0.990803,12.404717,16.034962,282.841772,0.000000
21.570312,30.871377,5.661067,34.312117,52.078595,nan,1.239049,0.847648,1.000000
122.898438,50.248887,-0.146261,-0.083966,116.948997,nan,-0.647385,-1.478482,0.000000
117.750000,46.223303,nan,0.187194,2.732441,15.537859,8.604010,94.353469,0.000000
125.132812,nan,0.119934,-0.535858,2.098662,14.624576,10.172518,133.516016,0.000000
112.734375,48.670526,0.382386,0.038529,1.616221,16.428085,11.100580,130.930812,nan
100.859375,41.680469,0.463607,0.958975,2.459030,15.078252,8.517679,94.022676,0.000000
115.250000,49.481215,0.241193,0.204824,3.293478,20.930447,8.023298,73.866167,0.000000
78.335938,40.275861,0.751564,1.858023,3.968227,22.331060,7.473761,nan,0.000000
104.843750,39.145050,0.445271,1.520096,1.801839,16.377804,10.356306,117.667445,0.000000
103.710938,49.653825,0.654228,0.475100,1.482441,13.248987,11.692607,164.700934,nan
108.625000,52.994693,0.260528,-0.387157,2.878763,16.356742,8.031231,80.984403,nan
133.656250,51.647307,0.164089,-0.517064,3.759197,20.679604,6.873443,52.902259,nan
110.765625,55.342186,0.066100,-0.500415,14.379599,45.320742,3.120461,8.463600,nan
119.234375,45.665476,0.340413,0.665919,2.793478,17.036308,8.150422,80.886600,nan
92.179688,39.680055,0.569400,1.278255,15.256689,55.269545,3.362884,9.374752,nan
141.156250,49.027964,-0.111088,-0.054119,1.336120,10.990832,14.659637,278.237085,0.000000
94.554688,42.756361,0.454348,0.840808,2.680602,16.242827,9.447211,112.290715,0.000000
129.304688,56.604378,0.131704,-0.577999,1.825251,15.902622,10.520543,124.422574,nan
86.101562,31.489790,1.170942,5.304381,2.995819,15.132165,7.775919,85.423400,0.000000
74.835938,nan,0.771501,3.606187,6.798495,32.811161,5.327199,28.830214,0.000000
110.117188,46.975329,0.541119,0.325997,36.831940,69.231890,1.574853,0.879544,1.000000
84.421875,41.775555,0.757467,1.107075,1.336120,12.026757,14.502863,258.119819,nan
109.054688,51.310682,0.476407,0.069168,0.494983,8.050996,27.362730,838.297427,nan
120.164062,42.039746,nan,1.333394,2.401338,20.612270,9.193681,87.622905,0.000000
126.679688,nan,-0.005014,1.073857,3.240803,20.234095,7.835790,70.101862,0.000000
133.875000,52.751333,0.061890,-0.287162,2.052676,17.150614,10.136612,114.312387,nan
28.757812,30.133491,5.840096,39.447852,75.106187,78.236155,0.769682,-0.557649,1.000000
nan,46.569457,0.319342,-0.135217,10.774247,41.731674,3.942901,14.735318,0.000000
147.351562,56.183793,-0.505579,-0.375885,28.224916,56.729648,1.740971,1.549961,0.000000
156.585938,44.830153,-0.493069,1.238059,2.193144,13.928100,10.196882,133.592531,0.000000
129.140625,50.380697,-0.071177,-0.316320,21.261706,57.965875,2.392314,3.839904,nan
39.960938,34.990267,3.941096,19.866293,nan,64.898430,1.980157,2.793847,1.000000
119.156250,53.641233,0.162510,-0.430095,nan,13.896893,10.166057,131.546117,0.000000
102.960938,47.206561,0.236283,0.136788,2.787625,16.129805,9.137984,106.565428,nan
124.382812,45.567965,0.342139,0.225795,10.316890,37.397294,3.747744,13.481420,nan
nan,43.702284,0.025720,0.448573,2.341973,13.337939,9.437351,128.781201,0.000000
110.929688,46.941317,0.164399,-0.321205,2.859532,15.583586,7.784353,81.732429,nan
99.125000,42.463035,0.562828,1.207425,2.372074,19.928917,9.212677,88.430377,0.000000
95.171875,42.957302,0.879437,1.848679,2.558528,16.149876,9.463292,113.189856,nan
106.812500,40.619182,0.135435,1.078884,3.594482,23.403976,7.091124,52.476091,0.000000
122.203125,47.041763,0.239224,nan,2.380435,15.189712,9.031702,102.596734,0.000000
127.906250,67.276765,-0.018153,-1.073751,57.936455,64.208242,nan,-0.125148,0.000000
139.046875,52.182202,-0.144957,-0.061647,49.964047,84.241746,1.111586,-0.718640,0.000000
119.445312,51.237012,0.149102,-0.109490,2.040970,14.524486,nan,136.626066,0.000000
134.265625,48.089189,-0.238051,0.061720,6.983278,32.280694,5.390273,29.937553,nan
112.562500,53.074645,0.532896,0.135316,2.674749,18.151363,8.593034,84.750089,0.000000
84.476562,50.007025,1.212789,2.359105,8.353679,35.964278,4.426358,19.067635,1.000000
97.414062,49.615951,0.753186,0.774964,4.980769,32.855472,nan,40.230007,0.000000
135.718750,58.188935,-0.022744,-0.626060,nan,32.357490,5.105007,26.276035,0.000000
135.828125,47.239766,-0.061784,-0.305730,5.590301,28.637587,5.724970,34.241009,0.000000
124.132812,50.185184,0.140391,0.235968,6.159699,27.868337,5.411922,32.071377,nan
131.023438,45.578995,-0.044427,0.518324,3.171405,18.954616,7.733890,69.599023,0.000000
116.039062,47.715367,0.178508,-0.234020,4.127926,24.437611,7.064408,53.781550,0.000000
128.648438,51.135786,0.107478,-0.109914,2.902174,17.497433,7.952884,76.130963,0.000000
111.734375,50.811614,0.179553,-0.257416,0.862040,12.032225,nan,287.397113,0.000000
101.710938,42.713280,0.461346,0.368982,nan,15.472383,12.307970,160.828808,0.000000
97.281250,48.968411,0.562328,0.489248,nan,12.313045,11.450691,176.957363,0.000000
106.976562,53.751812,0.506761,-0.419570,69.142977,57.583301,-0.269135,-1.582771,0.000000
123.125000,50.926571,0.125679,-0.399648,4.884615,26.364408,6.246372,40.982632,0.000000
122.390625,48.130070,0.048639,-0.268255,1.413880,12.150950,12.380710,196.679095,0.000000
79.070312,37.849039,0.919685,2.684044,1.053512,12.937868,13.909156,213.569081,0.000000
119.132812,52.614662,0.223922,-0.228760,1.752508,12.071025,12.012792,194.092230,0.000000
101.406250,44.151981,0.443495,nan,24.277592,60.557029,2.272119,3.579433,0.000000
113.093750,34.156221,0.375662,1.978677,1.556020,14.843195,12.274727,168.234285,0.000000
116.031250,49.341751,0.170830,0.116904,4.302676,25.207905,6.818656,49.775335,0.000000
78.046875,36.400090,0.860089,3.141298,1.497492,14.701517,11.523911,146.514007,0.000000
nan,66.727049,-0.211768,-1.084792,134.020067,94.980880,-0.507773,-1.491532,0.000000
119.484375,46.260976,0.057837,0.244328,2.964047,17.570676,8.119220,81.231798,0.000000
108.710938,38.811675,0.636642,1.336401,3.258361,22.647716,8.108096,70.226443,nan
119.726562,49.415603,0.018773,-0.012042,2.386288,15.116978,9.358821,110.110301,nan
105.140625,36.716127,1.202375,3.639246,31.836120,59.585707,1.781492,1.909747,1.000000
123.304688,41.966981,0.537489,0.727113,3.494147,19.026011,7.438741,66.310180,0.000000
153.007812,53.807309,-0.342092,-0.540626,nan,66.945295,0.920025,-0.489311,0.000000
104.554688,48.922581,0.352480,0.014323,2.287625,14.455995,11.262772,160.113249,0.000000
98.390625,43.891954,0.323618,0.327440,2.095318,13.638523,9.638532,125.519993,0.000000
124.765625,49.257690,-0.068600,-0.080407,3.250836,22.703313,7.703877,62.572524,0.000000
121.375000,42.969648,0.132748,0.577641,0.878763,12.134193,16.340609,292.976629,nan
131.203125,48.437518,-0.196461,-0.221118,12.470736,42.772479,3.326596,9.736280,nan
122.156250,55.281444,0.280323,-0.248098,7.624582,35.215705,4.792721,22.480906,0.000000
130.070312,42.188969,-0.230840,0.750106,4.437291,25.908836,6.854034,49.082476,0.000000
119.890625,51.346591,0.025969,-0.274770,1.239967,13.002191,13.293243,201.509818,0.000000
108.023438,54.843451,0.354507,-0.119146,2.211538,17.894607,9.335249,nan,0.000000
106.796875,43.121079,0.438992,0.864922,2.918060,nan,8.043077,78.425748,0.000000
108.367188,46.414382,0.129079,-0.057973,3.206522,18.342295,7.350168,65.472402,0.000000
104.492188,39.297940,0.233786,0.828966,3.712375,18.727876,7.069653,61.762923,nan
100.265625,45.929546,0.495077,0.313333,0.858696,11.262641,16.384253,300.831396,0.000000
112.359375,43.074016,nan,0.529723,2.444816,13.870379,9.261828,119.149927,0.000000
124.187500,41.444193,0.195278,0.285430,1.352007,12.569632,13.061465,204.315563,0.000000
85.164062,36.616846,0.758156,2.599785,5.189799,30.176930,6.231046,39.287169,0.000000
115.484375,49.509940,0.011603,-0.502666,18.178930,54.876935,2.823589,6.407846,nan
125.734375,52.657722,0.026517,-0.429633,4.850334,29.936195,6.361837,40.255013,nan
96.992188,42.145673,0.736035,1.582783,2.705686,15.982861,8.143140,84.060143,nan
101.992188,49.197068,0.646499,-0.054871,16.074415,45.128768,3.065126,8.694574,0.000000
31.578125,43.343037,3.625373,13.250248,75.030100,68.230078,0.634230,-0.405641,1.000000
120.812500,51.428614,0.199249,-0.119347,1.678094,14.542668,11.484776,151.501085,0.000000
103.132812,nan,0.404308,0.914172,5.935619,31.067545,5.709731,33.416111,0.000000
117.554688,59.804474,0.231737,-0.563010,2.489967,14.232390,9.505291,123.566705,0.000000
129.796875,54.614467,0.038839,-0.221016,1.417224,14.110967,12.300153,171.274870,0.000000
117.601562,nan,0.147489,-0.220297,79.782609,83.396249,0.122399,-1.907993,0.000000
100.734375,48.437538,0.516160,0.257656,2.534281,14.571746,8.843765,106.248030,0.000000
74.312500,77.074006,1.123778,-0.387464,40.161371,49.029732,1.281707,1.683086,0.000000
129.171875,51.540201,0.133561,-0.174616,6.186455,34.033077,5.560734,29.891930,nan
102.515625,39.353960,0.648675,1.265285,3.979097,24.721061,6.804788,48.711868,0.000000
121.265625,50.530388,0.422836,0.092022,1.182274,12.272419,13.566180,214.953968,nan
126.421875,47.708033,0.059551,0.417030,8.747492,36.421260,nan,19.988469,0.000000
105.992188,47.326739,0.392812,nan,1.807692,12.113861,11.483769,184.000318,0.000000
131.648438,50.254911,0.009662,0.085277,0.213211,7.370432,34.539844,1191.000837,0.000000
105.023438,49.669291,0.216725,-0.095071,1.994983,13.653070,11.097883,160.782400,0.000000
129.812500,48.914905,nan,-0.190004,2.069398,17.217069,10.363826,118.432304,0.000000
117.156250,51.022887,0.185235,-0.238739,8.443980,34.890743,4.473773,20.174367,0.000000
91.210938,36.213700,nan,2.443080,0.847826,10.696337,16.360979,318.429721,0.000000
109.945312,55.217794,0.192779,-0.447173,8.341973,37.538421,4.907121,23.811402,nan
110.539062,50.759836,0.309970,nan,2.097826,19.684543,9.945870,101.509274,0.000000
144.132812,54.228016,-0.213317,-0.204605,nan,25.571068,6.287794,40.543709,0.000000
114.328125,50.153687,0.233924,-0.238693,1.004181,12.560655,15.633746,268.179976,0.000000
113.867188,52.348796,0.663277,-0.144302,28.601171,66.714567,2.170303,3.182493,nan
115.078125,55.950538,0.228535,-0.465534,2.299331,20.360440,9.781064,99.775067,0.000000
120.476562,49.264745,0.219906,-0.056022,3.417224,19.497251,7.619868,67.808198,0.000000
117.531250,51.197525,0.114569,-0.331143,9.095318,39.111764,4.278691,17.134195,0.000000
62.968750,45.834440,2.655383,8.173755,16.561037,50.027221,3.396264,10.973188,nan
128.695312,53.349607,-0.213914,-0.374012,2.506689,15.137578,8.835036,102.709302,nan
61.828125,35.580039,2.179119,8.942227,31.312709,59.544909,2.096320,3.684104,nan
133.843750,48.922042,0.013063,-0.129624,nan,10.215923,15.631391,333.994431,0.000000
89.007812,38.412745,0.516965,1.694451,2.840301,15.989610,8.096201,83.670465,0.000000
105.414062,47.067526,0.877089,0.891877,67.658027,89.168460,0.708237,-1.273890,nan
102.156250,52.823473,0.229518,-0.434474,8.753344,37.110387,4.423369,19.037340,nan
113.984375,46.508565,0.210528,0.125136,1.869565,15.995339,10.606020,126.897253,0.000000
103.929688,43.227990,0.516471,0.794696,2.271739,18.582427,9.557851,99.444967,nan
106.382812,44.028067,0.235713,0.356669,2.676421,15.877820,8.164836,83.758363,nan
136.828125,67.336504,-0.257778,-1.276375,0.962375,8.426909,23.742638,691.196174,0.000000
110.414062,54.949768,0.468749,-0.102740,1.537625,13.008722,12.139974,179.671113,0.000000
143.515625,50.827986,-0.021279,-0.112685,1.377926,10.943194,14.092942,267.575494,nan
133.500000,41.771140,-0.037167,0.376719,4.180602,25.088822,6.551177,45.089376,nan
92.164062,38.061377,0.340268,1.531934,4.365385,26.145613,7.223480,55.930083,0.000000
114.375000,nan,0.315457,0.359005,1.892140,17.608885,10.331326,113.556140,0.000000
96.039062,52.305653,0.360243,-0.297444,3.112040,18.326676,8.717589,90.235123,0.000000
142.585938,54.051845,0.002683,-0.486506,9.872910,36.530222,3.797325,13.690251,0.000000
120.031250,52.664020,0.138898,-0.273868,27.234114,66.512946,2.171201,2.959039,0.000000
138.007812,50.819149,-0.176393,-0.297827,2.762542,17.679480,7.894632,73.584377,0.000000
nan,45.729287,-0.175585,0.290361,13.371237,38.012509,3.342108,11.709068,0.000000
85.234375,42.529858,0.698835,1.336030,2.010033,13.826683,9.848367,126.429230,0.000000
39.164062,33.532581,4.311137,nan,78.484114,72.270330,0.687211,-0.377126,1.000000
133.039062,nan,0.049424,-0.360076,14.167224,47.016956,3.266380,9.352022,0.000000
142.148438,39.246435,-0.192592,1.423423,1.740803,11.900846,11.772910,195.446539,nan
124.750000,47.653207,0.200127,0.090201,2.691472,19.481986,nan,101.809163,0.000000
130.726562,59.375094,-0.058870,-0.594024,2.977425,17.301101,8.310579,83.175803,nan
139.296875,55.932068,-0.204834,nan,157.407191,88.454024,-0.727611,-0.942709,0.000000
107.625000,38.268786,0.405081,1.054424,1.590301,nan,12.603381,202.019594,0.000000
144.929688,44.395626,0.016636,0.410447,9.422241,37.273707,nan,15.664849,0.000000
90.531250,47.696295,0.484279,0.342959,3.428930,22.764406,7.638035,61.918305,0.000000
nan,45.715081,0.264249,0.623865,2.138796,17.293767,9.856522,110.632035,0.000000
114.226562,46.381606,0.416414,0.215440,16.863712,53.307814,3.069775,7.992744,nan
126.937500,50.306366,0.112798,-0.179505,1.690635,16.712740,10.478129,115.171470,0.000000
110.296875,49.183070,0.556002,0.410597,2.393813,13.973802,9.252201,116.751869,nan
92.242188,46.575836,0.423120,0.054761,3.938127,23.263278,nan,45.268903,0.000000
149.835938,44.656987,-0.240378,0.236568,3.092809,19.649664,8.012021,73.719967,nan
108.890625,57.094800,0.203573,-0.874635,194.673077,76.223154,-1.707684,1.535427,0.000000
109.171875,40.411382,0.713796,2.023741,3.336957,23.807990,7.452665,nan,0.000000
122.148438,50.435771,0.263186,0.144534,2.594482,19.917269,9.142452,nan,0.000000
127.203125,46.975951,0.111156,0.498121,2.808528,16.914678,8.327415,85.215175,0.000000
111.140625,45.575784,0.326353,-0.035530,1.963211,14.127122,10.876152,144.327296,nan
111.625000,54.984515,0.119767,-0.604809,8.030100,34.621423,4.460331,19.282917,0.000000
142.312500,59.388518,-0.150516,-0.581681,6.151338,nan,5.813836,58.809605,0.000000
125.789062,46.603321,-0.098536,0.089892,6.189799,33.987086,5.753823,32.580344,0.000000
111.359375,39.640520,0.575478,1.432086,nan,32.056122,4.723012,22.639799,0.000000
93.734375,45.361652,0.486719,0.603970,0.764214,10.519512,17.949342,369.552860,0.000000
118.078125,55.258428,0.163825,-0.381305,1.826923,12.060854,11.600025,189.420704,0.000000
82.937500,42.157211,0.529089,1.319138,1.715719,12.343581,11.712096,183.037013,nan
106.992188,40.856168,0.540665,1.140460,1.960702,11.936606,11.946580,201.157009,0.000000
117.296875,52.914046,0.281035,-0.291728,13.754181,43.182352,3.107119,8.515759,0.000000
96.757812,45.835260,0.592870,0.865436,1.638796,15.172254,10.945818,132.867519,nan
133.609375,47.002366,0.078460,0.131429,10.959030,39.349975,3.786156,13.777578,0.000000
113.203125,37.655378,0.487865,1.477459,4.841973,nan,5.507626,35.784938,0.000000
122.078125,nan,0.089728,-0.510494,2.223244,19.949338,9.882909,101.969423,0.000000
111.250000,46.344667,0.232385,0.011763,1.659699,15.614195,11.342671,142.414030,nan
96.476562,38.890665,0.580147,1.367338,2.029264,13.330441,10.737430,nan,0.000000
109.656250,46.188377,0.282605,0.373241,4.346990,26.750629,6.749735,47.030641,nan
112.687500,49.842839,0.278650,0.122619,64.730769,93.257973,0.855384,-1.116996,nan
75.500000,47.715629,1.766852,3.407330,13.190635,42.676728,3.817963,14.927769,1.000000
124.484375,56.230828,-0.005209,-0.537727,4.052676,24.435700,6.803464,48.754153,0.000000
109.781250,40.253870,0.537863,nan,3.626254,17.753278,6.600239,55.816490,0.000000
114.968750,50.337600,0.282526,-0.334320,nan,15.238003,13.228795,183.216577,0.000000
82.273438,48.082890,1.340456,2.207162,55.453177,88.731305,1.083451,-0.678720,0.000000
nan,35.986746,0.630664,2.514202,1.880435,15.654930,10.059965,113.673558,0.000000
114.171875,48.880292,0.095739,0.365267,1.903846,17.407566,10.447366,119.035593,nan
133.843750,48.479125,0.340169,-0.046188,1.908863,13.961338,10.055870,127.949863,0.000000
150.015625,42.034953,-0.273716,0.754410,2.044314,12.200754,10.770898,172.104178,0.000000
89.421875,42.971395,0.582709,0.895798,1.306856,10.469512,14.928372,306.145942,0.000000
84.250000,37.884693,nan,2.217338,1.829431,12.799235,10.895148,158.267737,0.000000
54.882812,33.413746,3.164037,14.593283,7.903846,33.390964,4.987503,26.184170,1.000000
120.226562,35.543814,0.174417,1.667267,3.182274,16.570925,7.637293,77.097014,nan
nan,51.467730,0.381649,-0.020420,2.481605,17.988955,8.883349,90.207357,0.000000
22.500000,31.253750,5.482057,32.589855,28.642140,53.796010,2.105287,4.180367,1.000000
100.742188,56.137978,0.515803,nan,2.178930,14.670965,9.700420,117.514510,0.000000
132.125000,52.148376,-0.054497,-0.490856,5.016722,25.907277,5.753757,35.144099,0.000000
21.585938,32.946815,5.831374,37.183143,21.369565,48.432388,2.689532,7.384488,nan
125.843750,47.623595,0.234284,-0.225826,2.294314,16.766705,9.262974,97.828706,0.000000
165.890625,48.844497,-0.666761,0.230361,4.893813,27.182855,6.527776,44.933518,0.000000
102.226562,42.258915,0.677172,nan,1.630435,13.215181,12.176516,182.358449,0.000000
84.632812,40.687811,0.646512,1.637716,1.237458,11.114205,14.322102,264.083753,0.000000
nan,44.753944,0.118678,0.099694,9.908027,37.046295,3.819093,13.783783,0.000000
116.875000,51.077606,0.082557,-0.213327,1.636288,14.158822,11.994244,168.497461,0.000000
136.992188,48.927960,-0.058274,0.073258,3.145485,18.901449,7.797219,72.351711,0.000000
65.164062,50.645640,1.990830,3.713695,56.563545,76.744735,1.142133,0.006204,1.000000
125.828125,35.481533,0.097659,1.984315,1.341137,11.347241,13.512551,241.186587,0.000000
nan,44.122629,0.193161,0.294957,1.770067,12.574120,11.425517,174.935407,0.000000
128.875000,45.982503,-0.101607,0.045648,2.637960,nan,8.561803,80.091764,0.000000
121.281250,52.054049,nan,-0.410603,12.641304,44.288835,3.622786,12.336767,0.000000
104.453125,41.195202,0.497154,1.436454,3.316054,17.904207,7.142879,62.517052,0.000000
132.757812,57.343503,-0.108322,-0.473578,2.970736,20.304619,8.016880,nan,0.000000
103.359375,44.571525,0.365020,0.728722,2.411371,16.441230,nan,106.566433,0.000000
115.781250,56.565772,-0.006338,-0.635280,1.664716,15.424391,11.633603,149.818471,nan
119.296875,57.284291,0.082517,-0.535151,nan,14.981483,9.045786,106.311915,0.000000
104.695312,45.524300,0.609052,0.925929,3.840301,23.703197,8.113404,70.060193,0.000000
82.164062,35.076652,0.953818,4.238586,15.282609,45.355254,2.930925,7.414035,nan
39.304688,42.675659,3.281883,10.822476,122.544314,78.481367,-0.164463,-1.039778,1.000000
123.859375,50.653192,-0.070259,-0.352482,2.333612,13.510305,9.641644,nan,0.000000
128.781250,47.898483,0.381520,0.179927,1.098662,10.418996,16.152882,331.382974,nan
104.476562,53.657619,0.071477,-0.513517,42.576087,65.047565,0.899284,-1.112239,nan
118.546875,54.966589,-0.036830,-0.405562,4.086120,23.864166,7.250352,58.118365,0.000000
103.835938,34.762762,0.282531,2.260610,nan,23.617630,7.267103,55.013946,0.000000
nan,47.324062,0.176804,0.070603,9.567726,31.761595,3.759210,15.145677,0.000000
132.867188,54.955148,-0.163795,-0.489185,4.036789,25.768009,6.963030,50.607303,0.000000
107.609375,44.675083,0.184331,0.222070,3.164716,23.471511,8.099852,67.592374,0.000000
nan,41.647411,0.253963,0.339157,3.372910,23.903927,7.915988,65.564770,0.000000
107.062500,39.658454,0.508954,1.378783,2.449833,nan,8.750315,79.819931,0.000000
105.179688,48.403485,0.558845,nan,2.431438,16.347179,9.591592,110.197989,0.000000
109.148438,43.654376,0.035750,0.496639,0.822742,9.065279,20.434086,526.629563,nan
121.328125,50.238355,-0.146590,-0.195585,1.925585,13.800974,11.293613,159.254980,0.000000
150.367188,49.640406,-0.241779,0.247881,2.265050,17.741524,8.662577,81.656790,0.000000
144.234375,46.336825,-0.194953,-0.140442,1.785953,12.229180,11.682791,185.680920,0.000000
109.093750,47.361713,0.112726,-0.058862,6.592809,29.013875,5.805829,37.220341,0.000000
142.093750,46.957999,-0.157095,0.054323,2.668060,21.882806,8.554434,74.438782,0.000000
134.429688,54.711699,0.017860,-0.541712,2.540134,15.624221,9.592342,117.708991,0.000000
129.492188,54.801203,-0.093746,-0.446406,1.765050,16.393239,10.545859,122.121107,0.000000
99.390625,38.872836,0.487044,1.352936,1.508361,12.941433,11.276910,160.101285,0.000000
110.867188,53.013025,0.433563,nan,1.234114,10.481168,15.031383,306.955037,0.000000
113.984375,50.965212,0.048573,-0.124010,1.943144,15.500408,nan,112.001616,0.000000
96.328125,45.180041,0.475082,0.671795,0.430602,9.558010,23.930170,587.467471,0.000000
109.023438,49.764675,0.315304,-0.048914,3.862876,23.292733,7.190907,55.806268,0.000000
93.054688,35.872454,0.255631,2.276567,0.385452,9.471101,24.800006,619.446717,0.000000
146.992188,50.887513,-0.138513,-0.196808,115.089465,75.930028,-0.793968,-1.224400,nan
109.921875,nan,0.830527,1.201139,1.099498,10.743870,15.741275,308.903668,0.000000
164.632812,46.461992,-0.442895,0.181035,10.380435,31.483338,3.695722,15.330939,0.000000
101.750000,46.570511,0.144430,0.410121,3.675585,20.766059,7.400958,63.710605,nan
148.914062,50.071516,-0.472206,0.256300,2.880435,17.001276,9.489662,113.397834,0.000000
93.375000,45.442615,0.491748,0.612463,2.635452,nan,8.603096,78.626339,0.000000
86.664062,39.457706,0.561138,1.681159,1.282609,nan,13.789020,237.061543,0.000000
114.781250,43.982052,0.329675,0.555431,82.288462,94.225320,0.290150,-1.875936,0.000000
147.500000,61.315654,-0.305674,-0.774893,91.551839,102.500925,0.330277,-1.784582,0.000000
112.828125,52.001669,0.122487,-0.221196,1.027592,9.933562,16.958439,376.857738,0.000000
112.867188,43.508686,0.036305,-0.137660,2.158863,14.331066,9.971400,126.578762,0.000000
111.765625,47.920097,0.227847,0.058487,9.528428,35.963402,3.984857,15.534690,0.000000
88.835938,35.586773,0.594958,2.543959,2.282609,13.724306,9.341569,120.762924,0.000000
126.843750,56.242005,-0.085977,-0.643321,2.233278,15.791808,9.053277,97.382093,0.000000
117.039062,41.758121,0.333911,0.691405,nan,17.369088,10.483077,117.413060,0.000000
135.218750,53.055828,0.083861,-0.584872,2.002508,nan,10.788530,134.792080,0.000000
30.031250,29.531481,6.377926,44.535158,106.103679,84.607174,0.206474,-1.143012,1.000000
119.921875,34.892381,-0.050957,1.398000,2.224080,17.654382,9.202719,nan,0.000000
95.679688,51.411321,0.618418,0.160660,29.310201,65.975862,1.968169,2.220737,0.000000
94.453125,42.989981,0.656486,0.942794,1.681438,15.833362,12.264571,166.678908,nan
129.429688,51.119144,-0.039083,-0.015091,2.506689,14.456455,9.242921,114.759693,0.000000
129.132812,49.604273,-0.059831,-0.220326,1.198161,13.143854,13.470414,201.638242,0.000000
118.218750,45.648442,0.206912,0.217066,2.333612,16.823048,9.162762,96.134223,nan
146.851562,48.878531,-0.320774,-0.050316,7.280100,32.842575,4.693831,21.798921,0.000000
113.343750,nan,0.290012,0.754370,4.550167,26.753989,6.475540,43.654567,0.000000
121.773438,50.631977,0.004865,-0.111532,1.100334,13.453623,nan,225.514416,0.000000
52.023438,50.468812,2.375169,5.771465,29.137960,68.684852,2.061462,2.494644,nan
67.710938,36.267270,1.825590,6.507034,10.485786,42.390334,4.231965,17.191178,1.000000
128.960938,nan,0.106973,-0.360329,6.277592,31.425628,5.151247,26.062507,0.000000
86.539062,40.530834,0.573318,1.565030,6.367057,30.623617,5.206422,27.594245,0.000000
30.835938,48.742752,3.119980,9.414610,135.777592,47.296659,0.286948,0.862178,nan
112.914062,nan,0.513723,0.651178,6.150502,32.475446,5.600476,31.247625,0.000000
106.125000,52.458466,0.389442,0.174858,11.142977,41.077569,3.759342,13.308517,nan
107.546875,45.320018,0.358284,0.741844,1.622074,11.825698,12.007966,199.790633,0.000000
122.726562,48.973481,-0.018332,0.002609,10.402174,39.759242,nan,15.519744,0.000000
99.679688,44.612732,0.257568,0.289472,1.551003,13.678337,11.511561,158.609899,nan
119.046875,47.543542,0.012741,0.003235,6.030936,26.289516,5.200121,30.183597,0.000000
105.039062,41.025031,0.323915,0.690030,0.813545,10.482005,17.438318,355.794367,0.000000
48.328125,48.311184,3.173767,9.525357,47.389632,69.059850,1.366000,0.773647,1.000000
99.914062,43.919498,0.475729,0.781486,0.619565,9.440976,20.106639,475.680218,0.000000
138.851562,45.123111,-0.084266,0.611085,2.072742,17.628949,10.353652,117.673383,0.000000
115.242188,48.486587,-0.014178,-0.018099,4.612040,22.454674,6.328674,47.272754,nan
